Client,Number of Purchasing Info Record,Purchasing Organization,Purchasing info record category,Plant,Date on Which Record Was Created,Purchasing Group,Currency Key,Amortization period to,Amortization period from,Net Price in Purchasing Info Record,Price Valid Until,Item Number of Purchasing Document,Purchasing Document Number
100,5000003991,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,846.0,9999-12-31 00:00:00,10,4000055494
100,5000003992,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,355.47,9999-12-31 00:00:00,10,4000034269
100,5000003993,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,187.5,9999-12-31 00:00:00,10,4000013109
100,5000003994,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,144.9,9999-12-31 00:00:00,20,4000013109
100,5000003995,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,190.38,9999-12-31 00:00:00,30,4000013109
100,5000003996,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,1130.78,9999-12-31 00:00:00,10,4000033159
100,5000003997,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,119.8,9999-12-31 00:00:00,10,4000050853
100,5000003998,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,535.0,9999-12-31 00:00:00,40,4000014765
100,5000003999,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,552.62,9999-12-31 00:00:00,20,4000014765
100,5000004000,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,468.38,9999-12-31 00:00:00,30,4000014765
100,5000004001,Purchasing Organization3,2,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,79.47,9999-12-31 00:00:00,10,4000033945
100,5000004002,Purchasing Organization3,2,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,107.06,9999-12-31 00:00:00,10,4000036104
100,5000004003,Purchasing Organization3,2,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,219.42,9999-12-31 00:00:00,10,4000014074
100,5000004004,Purchasing Organization3,2,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,222.78,9999-12-31 00:00:00,10,4000016055
100,5000004005,Purchasing Organization3,2,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,384.55,2022-01-01 00:00:00,20,4000016150
100,5000004006,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,1821.41,9999-12-31 00:00:00,40,4000033421
100,5000004007,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,126.0,9999-12-31 00:00:00,10,4000052819
100,5000004008,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,122.0,9999-12-31 00:00:00,10,4000053365
100,5000004009,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,19.89,9999-12-31 00:00:00,70,4000017059
100,5000004010,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,155.0,9999-12-31 00:00:00,30,4000053773
100,5000004011,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,130.0,9999-12-31 00:00:00,10,4000013401
100,5000004012,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,1017.75,9999-12-31 00:00:00,10,4000016188
100,5000004013,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,37.8,9999-12-31 00:00:00,10,4000033388
100,5000004014,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,349.37,9999-12-31 00:00:00,10,4000016638
100,5000004015,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,6.4,9999-12-31 00:00:00,30,4000014787
100,5000004016,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,607.29,9999-12-31 00:00:00,10,4000034992
100,5000004017,Purchasing Organization3,2,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,28.0,9999-12-31 00:00:00,30,4000033947
100,5000004018,Purchasing Organization3,2,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,6.7,9999-12-31 00:00:00,20,4000036104
100,5000004019,Purchasing Organization1,0,Plant5,2019-06-10,Purchasing Group1,Currency Key4,,,1465.41,9999-12-31 00:00:00,60,4000015245
100,5000004020,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,23.3,9999-12-31 00:00:00,10,4000053583
100,5000004021,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,1185.0,9999-12-31 00:00:00,10,4000055238
100,5000004022,Purchasing Organization3,2,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,2.53,9999-12-31 00:00:00,100,4000031459
100,5000004023,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,216.0,9999-12-31 00:00:00,10,4000052530
100,5000004024,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,865.0,9999-12-31 00:00:00,10,4000055234
100,5000004025,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,91.49,9999-12-31 00:00:00,10,4000053977
100,5000004026,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,19.8,9999-12-31 00:00:00,10,4000015805
100,5000004027,Purchasing Organization2,0,Plant3,2019-03-06,Purchasing Group2,Currency Key2,,,12.9,9999-12-31 00:00:00,10,4000016654
100,5000004028,Purchasing Organization3,2,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,7.32,9999-12-31 00:00:00,30,4000052290
100,5000004029,Purchasing Organization3,2,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,7.69,2022-06-01 00:00:00,10,4000054442
100,5000004030,Purchasing Organization2,3,Plant31,2020-05-18,Purchasing Group4,Currency Key2,,,55.3,9999-12-31 00:00:00,10,4000014524
100,5000004031,Purchasing Organization2,3,Plant31,2020-05-18,Purchasing Group4,Currency Key2,,,109.2,9999-12-31 00:00:00,30,4000014524
100,5000004032,Purchasing Organization2,3,Plant31,2020-05-18,Purchasing Group37,Currency Key2,,,88.1,9999-12-31 00:00:00,50,4000014524
100,5000004033,Purchasing Organization2,3,Plant31,2020-05-18,Purchasing Group4,Currency Key2,,,99.5,9999-12-31 00:00:00,40,4000014524
100,5000004034,Purchasing Organization2,0,Plant3,2019-03-06,Purchasing Group4,Currency Key2,,,54.0,9999-12-31 00:00:00,10,4000035920
100,5000004035,Purchasing Organization2,0,Plant3,2019-03-06,Purchasing Group2,Currency Key2,,,60.5,9999-12-31 00:00:00,10,4000033648
100,5000004036,Purchasing Organization2,0,Plant3,2019-03-06,Purchasing Group4,Currency Key2,,,83.7,9999-12-31 00:00:00,10,4000033452
100,5000004037,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,5.39,9999-12-31 00:00:00,20,4000017059
100,5000004038,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,7.81,9999-12-31 00:00:00,90,4000017059
100,5000004039,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,244.95,9999-12-31 00:00:00,10,4000013862
100,5000004040,Purchasing Organization1,0,Plant6,2020-01-20,Purchasing Group22,Currency Key4,,,3186.66,9999-12-31 00:00:00,10,4000052196
100,5000004041,Purchasing Organization2,0,Plant5,2019-03-06,Purchasing Group22,Currency Key4,,,1234.24,,10,4000033944
100,5000004042,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,116.97,9999-12-31 00:00:00,10,4000014764
100,5000004043,Purchasing Organization2,0,Plant3,2019-03-06,Purchasing Group4,Currency Key2,,,86.0,9999-12-31 00:00:00,10,4000050869
100,5000004044,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,17.85,9999-12-31 00:00:00,10,4000035283
100,5000004045,Purchasing Organization1,0,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,22.6,9999-12-31 00:00:00,10,4000051853
100,5000004046,Purchasing Organization3,2,Plant3,2019-03-06,Purchasing Group1,Currency Key2,,,32.0,9999-12-31 00:00:00,20,4000033945
100,5000004047,Purchasing Organization2,0,Plant3,2019-03-06,Purchasing Group2,Currency Key2,,,11239.0,2022-02-28 00:00:00,10,4000055546
100,5000004048,Purchasing Organization2,0,Plant5,2019-03-06,Purchasing Group22,Currency Key4,,,3744.0,,10,4000016210
100,5000004049,Purchasing Organization2,0,Plant3,2019-03-06,Purchasing Group4,Currency Key2,,,460.0,9999-12-31 00:00:00,10,4000054775
100,5000004050,Purchasing Organization2,0,Plant3,2019-03-06,Purchasing Group4,Currency Key2,,,102.1,2022-06-30 00:00:00,10,4000034748
100,5000004051,Purchasing Organization1,0,Plant5,2019-11-05,Purchasing Group1,Currency Key4,,,22.5,9999-12-31 00:00:00,20,4000034834
100,5000004052,Purchasing Organization1,0,Plant6,2019-05-25,Purchasing Group1,Currency Key4,,,276.03,2099-12-31 00:00:00,20,4000051341
100,5000004053,Purchasing Organization1,0,,2019-03-30,Purchasing Group22,Currency Key4,,,439.76,9999-12-31 00:00:00,20,4000036322
100,5000004054,Purchasing Organization1,0,,2019-03-30,Purchasing Group1,Currency Key4,,,219.0,9999-12-31 00:00:00,30,4000053519
100,5000004055,Purchasing Organization1,0,Plant5,2022-03-31,Purchasing Group1,Currency Key4,,,162.47,9999-12-31 00:00:00,70,4000017935
100,5000004056,Purchasing Organization2,0,Plant30,2019-03-30,Purchasing Group19,Currency Key1,,,0.0,,20,4000017010
100,5000004057,Purchasing Organization4,0,,2020-12-10,Purchasing Group5,Currency Key1,,,0.0,,10,4000018119
100,5000004058,Purchasing Organization4,0,,2021-01-28,Purchasing Group5,Currency Key1,,,0.0,,10,4000018498
100,5000004059,Purchasing Organization1,0,,2019-03-31,Purchasing Group38,Currency Key2,,,48.0,9999-12-31 00:00:00,10,4000034435
100,5000004060,Purchasing Organization1,0,Plant4,2019-04-12,Purchasing Group1,Currency Key3,,,55.95,9999-12-31 00:00:00,10,4000051822
100,5000004061,Purchasing Organization4,0,,2019-03-31,Purchasing Group5,Currency Key1,,,0.0,,10,4000036876
100,5000004062,Purchasing Organization4,0,,2019-11-28,Purchasing Group26,Currency Key1,,,0.0,,20,4000018245
100,5000004063,Purchasing Organization1,0,Plant5,2019-04-03,Purchasing Group1,Currency Key4,,,885.36,2019-12-31 00:00:00,50,4000017965
100,5000004064,Purchasing Organization4,0,,2019-04-03,Purchasing Group5,Currency Key1,,,0.0,,10,4000036563
100,5000004065,Purchasing Organization1,0,Plant6,2019-04-04,Purchasing Group1,Currency Key4,,,50.0,9999-12-31 00:00:00,40,4000033066
100,5000004066,Purchasing Organization1,0,Plant3,2019-04-05,Purchasing Group1,Currency Key2,,,11.0,9999-12-31 00:00:00,10,4000034655
100,5000004067,Purchasing Organization4,0,,2019-04-11,Purchasing Group5,Currency Key1,,,0.0,,10,4000037003
100,5000004068,Purchasing Organization1,0,,2019-04-17,Purchasing Group22,Currency Key4,,,264.76,9999-12-31 00:00:00,120,4000031923
100,5000004069,Purchasing Organization1,0,,2019-04-17,Purchasing Group22,Currency Key4,,,269.85,9999-12-31 00:00:00,60,4000031923
100,5000004070,Purchasing Organization2,0,Plant4,2020-09-08,Purchasing Group28,Currency Key3,,,0.0,,10,4000017238
100,5000004071,Purchasing Organization1,0,Plant5,2019-04-22,Purchasing Group1,Currency Key4,,,1717.76,9999-12-31 00:00:00,10,4000055202
100,5000004072,Purchasing Organization4,0,,2019-04-23,Purchasing Group5,Currency Key1,,,0.0,,10,4000018559
100,5000004073,Purchasing Organization1,0,Plant5,2019-04-22,Purchasing Group1,Currency Key4,,,115.0,9999-12-31 00:00:00,10,4000015329
100,5000004074,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,22.72,2999-12-31 00:00:00,10,4000034381
100,5000004075,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,22.73,2999-12-31 00:00:00,20,4000033137
100,5000004076,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,860.0,2999-12-31 00:00:00,10,4000014242
100,5000004077,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,0.45,,10,4000016736
100,5000004078,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,53.25,2999-12-31 00:00:00,10,4000034383
100,5000004079,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,11.63,2022-06-14 00:00:00,110,4000035703
100,5000004080,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,8.42,,110,4000033396
100,5000004081,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,10.27,2022-06-14 00:00:00,30,4000033396
100,5000004082,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,20.0,2022-06-14 00:00:00,100,4000033396
100,5000004083,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,17.05,2022-06-14 00:00:00,120,4000017487
100,5000004084,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,8.14,2022-06-14 00:00:00,120,4000033396
100,5000004085,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,0.01,9999-12-31 00:00:00,10,4000032599
100,5000004086,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,4.93,2022-06-14 00:00:00,120,4000033193
100,5000004087,Purchasing Organization3,2,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,0.01,9999-12-31 00:00:00,10,4000016215
100,5000004088,Purchasing Organization3,2,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,0.01,9999-12-31 00:00:00,10,4000034934
100,5000004089,Purchasing Organization2,3,Plant32,2019-06-12,Purchasing Group7,Currency Key1,,,3150.0,9999-12-31 00:00:00,10,4000031691
100,5000004090,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,40.44,2022-06-14 00:00:00,200,4000016811
100,5000004091,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,651.55,9999-12-31 00:00:00,20,4000054452
100,5000004092,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,8.85,2999-12-31 00:00:00,30,4000034381
100,5000004093,Purchasing Organization3,2,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,0.01,9999-12-31 00:00:00,10,4000034291
100,5000004094,Purchasing Organization3,2,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,0.01,9999-12-31 00:00:00,10,4000013279
100,5000004095,Purchasing Organization3,2,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,0.01,9999-12-31 00:00:00,10,4000050366
100,5000004096,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,420.0,9999-12-31 00:00:00,30,4000051469
100,5000004097,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,420.0,9999-12-31 00:00:00,10,4000051469
100,5000004098,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,1230.0,,20,4000051583
100,5000004099,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,1230.0,,40,4000051583
100,5000004100,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,5100.0,,10,4000051583
100,5000004101,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,38.68,2022-06-14 00:00:00,90,4000034465
100,5000004102,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,133.6,,10,4000034882
100,5000004103,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,1320.0,,10,4000016364
100,5000004104,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,489.5,,10,4000051677
100,5000004105,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,9.29,,10,4000050557
100,5000004106,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,2435.0,9999-12-31 00:00:00,10,4000034998
100,5000004107,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,228.6,,10,4000035277
100,5000004108,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,318.0,2999-12-31 00:00:00,20,4000014880
100,5000004109,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,225.0,2999-12-31 00:00:00,10,4000014880
100,5000004110,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,6.21,2022-06-14 00:00:00,110,4000015794
100,5000004111,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,13601.0,2999-12-31 00:00:00,10,4000013257
100,5000004112,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,32.59,9999-12-31 00:00:00,10,4000032931
100,5000004113,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,1.31,2022-06-14 00:00:00,30,4000016637
100,5000004114,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,6627.0,2999-12-31 00:00:00,10,4000017624
100,5000004115,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,0.01,,10,4000035275
100,5000004116,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,0.79,9999-12-31 00:00:00,80,4000014275
100,5000004117,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,16.85,9999-12-31 00:00:00,10,4000016356
100,5000004118,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,6.67,2999-12-31 00:00:00,10,4000014614
100,5000004119,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,261.08,2999-12-31 00:00:00,10,4000034831
100,5000004120,Purchasing Organization1,2,,2022-01-24,Purchasing Group1,Currency Key1,,,0.0,,10,4000032453
100,5000004121,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,331.0,9999-12-31 00:00:00,10,4000014485
100,5000004122,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,331.0,9999-12-31 00:00:00,20,4000014485
100,5000004123,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,30.0,,10,4000014886
100,5000004124,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,1.26,2999-12-31 00:00:00,20,4000015425
100,5000004125,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,20.18,9999-12-31 00:00:00,40,4000035012
100,5000004126,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,57.08,9999-12-31 00:00:00,10,4000035012
100,5000004127,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,117.58,2999-12-31 00:00:00,10,4000033817
100,5000004128,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,165.88,9999-12-31 00:00:00,10,4000016249
100,5000004129,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,918.11,9999-12-31 00:00:00,20,4000053071
100,5000004130,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,695.94,9999-12-31 00:00:00,10,4000053071
100,5000004131,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,1942.69,9999-12-31 00:00:00,50,4000053071
100,5000004132,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,390.0,,10,4000035268
100,5000004133,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,0.44,,30,4000015512
100,5000004134,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,248.0,9999-12-31 00:00:00,10,4000035590
100,5000004135,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,29.6,2022-06-14 00:00:00,70,4000017785
100,5000004136,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,21.21,,30,4000035021
100,5000004137,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,285.0,9999-12-31 00:00:00,10,4000054745
100,5000004138,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,2055.38,9999-12-31 00:00:00,20,4000051908
100,5000004139,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,40.0,,30,4000053061
100,5000004140,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,2142.0,9999-12-31 00:00:00,10,4000053061
100,5000004141,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,913.48,9999-12-31 00:00:00,10,4000017044
100,5000004142,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,655.43,2022-06-14 00:00:00,100,4000052303
100,5000004143,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,49.15,9999-12-31 00:00:00,10,4000017345
100,5000004144,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,76.49,2999-12-31 00:00:00,10,4000033254
100,5000004145,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,74.48,2999-12-31 00:00:00,10,4000032414
100,5000004146,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,618.42,9999-12-31 00:00:00,10,4000050705
100,5000004147,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,456.53,9999-12-31 00:00:00,10,4000035805
100,5000004148,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,0.0,2022-06-14 00:00:00,30,4000051863
100,5000004149,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,6.67,9999-12-31 00:00:00,10,4000054591
100,5000004150,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,32.47,9999-12-31 00:00:00,20,4000053210
100,5000004151,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,87.67,9999-12-31 00:00:00,40,4000053210
100,5000004152,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,14.43,9999-12-31 00:00:00,30,4000053210
100,5000004153,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,44.71,9999-12-31 00:00:00,10,4000013729
100,5000004154,Purchasing Organization2,0,,2021-03-05,Purchasing Group27,Currency Key2,,,0.0,,10,4000014347
100,5000004155,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,8763.0,2999-12-31 00:00:00,10,4000053707
100,5000004156,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,5.1,9999-12-31 00:00:00,20,4000055126
100,5000004157,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,114.17,2999-12-31 00:00:00,10,4000017569
100,5000004158,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,1.92,2022-06-14 00:00:00,150,4000035703
100,5000004159,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,25.21,2022-06-14 00:00:00,70,4000013425
100,5000004160,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,2.01,,100,4000015797
100,5000004161,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,288.0,,10,4000052825
100,5000004162,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,1877.0,9999-12-31 00:00:00,10,4000052450
100,5000004163,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,77.0,,10,4000035699
100,5000004164,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,2.34,2999-12-31 00:00:00,20,4000054621
100,5000004165,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,972.58,,30,4000034478
100,5000004166,Purchasing Organization2,0,Plant7,2019-06-12,Purchasing Group27,Currency Key2,,,7.68,,10,4000015560
100,5000004167,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,10230.0,9999-12-31 00:00:00,10,4000032970
100,5000004168,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,910.0,9999-12-31 00:00:00,20,4000033167
100,5000004169,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,680.0,9999-12-31 00:00:00,10,4000016358
100,5000004170,Purchasing Organization1,0,Plant7,2019-06-12,Purchasing Group1,Currency Key2,,,319.6,2022-06-14 00:00:00,40,4000035276
100,5000004171,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,102.57,2999-12-31 00:00:00,20,4000017569
100,5000004172,Purchasing Organization2,0,,2019-07-10,Purchasing Group11,Currency Key1,,,0.0,,10,4000013757
100,5000004173,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,287.97,2999-12-31 00:00:00,10,4000016114
100,5000004174,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,199.47,2020-12-31 00:00:00,20,4000016278
100,5000004175,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,140.31,9999-12-31 00:00:00,10,4000014212
100,5000004176,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,70.49,,10,4000034092
100,5000004177,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,212.44,9999-12-31 00:00:00,10,4000016115
100,5000004178,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,400.0,2999-12-31 00:00:00,10,4000014206
100,5000004179,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,2095.0,2999-12-31 00:00:00,10,4000050634
100,5000004180,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,284.7,,10,4000035133
100,5000004181,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,1594.0,,10,4000014400
100,5000004182,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,973.0,2999-12-31 00:00:00,20,4000033262
100,5000004183,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,1023.0,2999-12-31 00:00:00,20,4000034584
100,5000004184,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,165.0,2999-12-31 00:00:00,40,4000034584
100,5000004185,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,191.93,2999-12-31 00:00:00,10,4000015151
100,5000004186,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,484.0,,10,4000054602
100,5000004187,Purchasing Organization1,0,Plant8,2019-06-12,Purchasing Group1,Currency Key1,,,639.0,,10,4000033057
