Client,Material Number,Created On,Date of Last Change,Date from which the cross-plant material status is valid,Date from which the X-distr.-chain material status is valid,Product hierarchy,Deletion date
100,MAT779,2018-11-30,2022-02-23,,,,
100,MAT780,2018-11-28,2021-09-20,,,,
100,MAT781,2018-11-28,2021-09-20,,,,
100,MAT782,2018-11-28,2021-09-20,,,,
100,MAT783,2018-11-28,2021-09-20,,,,
100,MAT784,2018-11-28,2021-09-20,,,,
100,MAT785,2018-11-28,2021-09-20,,,,
100,MAT786,2018-11-28,2021-09-20,,,,
100,MAT787,2018-11-28,2021-09-20,,,,
100,MAT788,2018-11-28,2020-01-09,,,,
100,MAT789,2018-11-30,2020-01-09,,,,
100,MAT790,2018-11-28,2020-01-09,,,,
100,MAT791,2018-11-28,2022-03-04,,,,
100,MAT792,2018-11-30,2021-07-01,,,,
100,MAT793,2018-11-28,2022-02-23,,,,
100,MAT794,2018-11-30,2022-03-31,,,,
100,MAT795,2018-11-30,2022-03-08,,,,
100,MAT796,2018-11-30,2021-06-29,,,,
100,MAT797,2018-11-30,2022-04-19,,,,
100,MAT798,2018-11-30,2020-01-09,,,,
100,MAT799,2018-11-28,2022-04-27,,,,
100,MAT800,2018-11-29,2021-10-28,,,,
100,MAT801,2018-11-29,2021-10-28,,,,
100,MAT7792,2018-11-29,2021-02-08,,,,
100,MAT7793,2018-11-28,2021-10-28,,,,
100,MAT7794,2018-11-30,2021-09-23,,,,
100,MAT7795,2018-11-28,2022-02-01,,,,
100,MAT7796,2018-11-28,2021-10-28,,,,
100,MAT7797,2018-11-28,2021-03-02,,,,
100,MAT7798,2018-11-29,2022-06-21,,,,
100,MAT7799,2018-11-30,2021-10-28,,,,
100,MAT7800,2018-11-30,2020-03-03,,,,
100,MAT7801,2018-11-30,2021-10-28,,,,
100,MAT7802,2018-11-28,2020-03-09,,,,
100,MAT5774,2018-11-29,2021-07-14,,,,
100,MAT5775,2018-11-29,2020-01-09,,,,
100,MAT5776,2018-11-29,2020-01-09,,,,
100,MAT5777,2018-11-29,2020-01-09,,,,
100,MAT5778,2018-11-28,2022-05-23,,,,
100,MAT5779,2018-11-28,2021-10-12,,,,
100,MAT5780,2018-11-28,2020-09-14,,,,
100,MAT5781,2018-11-28,2020-09-15,,,,
100,MAT5782,2018-11-28,2020-09-14,,,,
100,MAT5783,2018-11-28,2021-11-04,,,,
100,MAT5784,2018-11-28,2021-12-28,,,,
100,MAT5785,2018-11-28,2020-01-09,,,,
100,MAT5786,2018-11-28,2022-06-29,,,,
100,MAT5787,2018-11-28,2022-06-29,,,,
100,MAT5788,2018-11-28,2020-09-08,,,,
100,MAT5789,2018-11-28,2021-06-24,,,,
100,MAT5790,2018-11-28,2021-06-24,,,,
100,MAT5791,2018-11-28,2020-04-29,,,,
100,MAT5792,2018-11-28,2020-10-29,,,,
100,MAT5793,2018-11-29,2022-02-22,,,,
100,MAT5794,2018-11-29,2020-01-09,,,,
100,MAT5795,2018-11-28,2020-01-09,,,,
100,MAT5796,2018-11-28,2020-04-27,,,,
100,MAT5797,2018-11-28,2020-01-09,,,,
100,MAT5798,2018-11-28,2020-04-22,,,,
100,MAT5799,2018-11-28,2020-10-26,,,,
100,MAT5800,2018-11-28,2020-10-26,,,,
100,MAT5801,2018-11-28,2021-07-14,,,,
100,MAT5802,2018-11-29,2022-03-01,,,,
100,MAT5803,2018-11-28,2021-04-14,,,,
100,MAT5804,2018-11-28,2020-08-25,,,,
100,MAT5805,2018-11-29,2020-01-09,,,,
100,MAT5806,2018-11-29,2020-01-09,,,,
100,MAT5807,2018-11-28,2022-01-26,,,,
100,MAT5808,2018-11-30,2022-04-20,,,,
100,MAT5809,2018-11-28,2022-05-02,,,,
100,MAT5810,2018-11-28,2022-03-10,,,,
100,MAT5811,2018-11-28,2021-12-15,,,,
100,MAT5812,2018-11-28,2021-11-08,,,,
100,MAT5813,2018-11-28,2021-11-04,,,,
100,MAT5814,2018-11-28,2022-02-07,,,,
100,MAT5815,2018-11-28,2021-10-11,,,,
100,MAT5816,2018-11-28,2022-05-24,,,,
100,MAT802,2018-11-28,2022-02-23,,,,
100,MAT803,2018-11-28,2021-11-03,,,,
100,MAT804,2018-11-28,2021-11-16,,,,
100,MAT805,2018-11-28,2021-11-03,,,,
100,MAT806,2018-11-28,2021-10-12,,,,
100,MAT807,2018-11-28,2021-10-12,,,,
100,MAT808,2018-11-30,2021-11-04,,,,
100,MAT809,2018-11-28,2021-07-17,,,,
100,MAT810,2018-11-28,2021-11-04,,,,
100,MAT3292,2018-11-29,2020-07-27,,,,
100,MAT3293,2018-11-29,2020-01-09,,,,
100,MAT3294,2018-11-29,2022-05-06,,,,
100,MAT3295,2018-11-29,2020-01-09,,,,
100,MAT3296,2018-11-29,2022-05-17,,,,
100,MAT3297,2018-11-29,2022-07-05,,,,
100,MAT3298,2018-11-30,2022-01-28,,,,
100,MAT3299,2018-11-30,2021-10-27,,,,
100,MAT3300,2018-11-29,2020-09-16,,,,
100,MAT3301,2018-11-28,2020-11-02,,,,
100,MAT3302,2018-11-28,2020-01-09,,,,
100,MAT3303,2018-11-29,2021-03-03,,,,
100,MAT3304,2018-11-29,2020-01-09,,,,
100,MAT3305,2018-11-28,2020-01-09,,,,
100,MAT3306,2018-11-28,2020-01-09,,,,
100,MAT3307,2018-11-29,2022-04-28,,,,
100,MAT3308,2018-11-29,2020-01-09,,,,
100,MAT3309,2018-11-29,2022-01-19,,,,
100,MAT3310,2018-11-28,2022-06-29,,,,
100,MAT3311,2018-11-29,2022-05-05,,,,
100,MAT3312,2018-11-29,2022-02-10,,,,
100,MAT3313,2018-11-29,2021-10-22,,,,
100,MAT3314,2018-11-29,2022-01-26,,,,
100,MAT3315,2018-11-29,2022-07-11,,,,
100,MAT3316,2018-11-29,2021-11-12,,,,
100,MAT3317,2018-11-29,2020-01-09,,,,
100,MAT3318,2018-11-29,2022-03-02,,,,
100,MAT3319,2018-11-29,2020-01-09,,,,
100,MAT3320,2018-11-29,2020-01-09,,,,
100,MAT3321,2018-11-28,2022-05-06,,,,
100,MAT3322,2018-11-28,2021-09-07,,,,
100,MAT3323,2018-11-28,2021-09-07,,,,
100,MAT3324,2018-11-28,2022-03-24,,,,
100,MAT3325,2018-11-29,2020-01-09,,,,
100,MAT5817,2018-11-29,2020-01-09,,,,
100,MAT5818,2018-11-28,2020-11-30,,,,
100,MAT5819,2018-11-28,2020-01-09,,,,
100,MAT5820,2018-11-30,2022-07-14,,,,
100,MAT5821,2018-11-29,2021-10-27,,,,
100,MAT5822,2018-11-28,2020-01-09,,,,
100,MAT5823,2018-11-28,2021-07-14,,,,
100,MAT5824,2018-11-28,2022-04-25,,,,
100,MAT5825,2018-11-28,2020-01-09,,,,
100,MAT5826,2018-11-28,2020-01-09,,,,
100,MAT5827,2018-11-28,2020-01-09,,,,
100,MAT5828,2018-11-28,2022-03-03,,,,
100,MAT5829,2018-11-28,2021-08-05,,,,
100,MAT5830,2018-11-28,2020-01-09,,,,
100,MAT5831,2018-11-28,2022-05-11,,,,
100,MAT5832,2018-11-28,2022-07-15,,,,
100,MAT5833,2018-11-30,2021-10-20,,,,
100,MAT5834,2018-11-28,2022-05-24,,,,
100,MAT5835,2018-11-28,2021-12-02,,,,
100,MAT5836,2018-11-28,2022-07-19,,,,
100,MAT5837,2018-11-28,2022-07-20,,,,
100,MAT5838,2018-11-28,2022-07-13,,,,
100,MAT5839,2018-11-28,2020-01-09,,,,
100,MAT5840,2018-11-28,2022-05-11,,,,
100,MAT5841,2018-11-28,2022-05-23,,,,
100,MAT5842,2018-11-28,2022-06-17,,,,
100,MAT5843,2018-11-28,2020-01-09,,,,
100,MAT5844,2018-11-28,2020-01-09,,,,
100,MAT5845,2018-11-28,2020-01-09,,,,
100,MAT5846,2018-11-29,2022-03-09,,,,
100,MAT5847,2018-11-28,2020-01-09,,,,
100,MAT5848,2018-11-28,2022-06-08,,,,
100,MAT5849,2018-11-29,2021-06-30,,,,
100,MAT5850,2018-11-29,2021-06-30,,,,
100,MAT5851,2018-11-29,2021-03-25,,,,
100,MAT5852,2018-11-28,2022-07-13,,,,
100,MAT5853,2018-11-29,2022-06-20,,,,
100,MAT5854,2018-11-29,2022-06-14,,,,
100,MAT5855,2018-11-29,2021-07-21,,,,
100,MAT5856,2018-11-29,2022-06-20,,,,
100,MAT5857,2018-11-29,2022-04-24,,,,
100,MAT5858,2018-11-29,2022-05-19,,,,
100,MAT5859,2018-11-29,2021-07-21,,,,
100,MAT3339,2018-11-29,2021-12-15,,,,
100,MAT3340,2018-11-29,2021-12-15,,,,
100,MAT3341,2018-11-29,2022-05-25,,,,
100,MAT3342,2018-11-28,2022-05-25,,,,
100,MAT3343,2018-11-28,2022-06-15,,,,
100,MAT3344,2018-11-28,2022-06-15,,,,
100,MAT3345,2018-11-28,2022-05-19,,,,
100,MAT3346,2018-11-28,2022-05-19,,,,
100,MAT3347,2018-11-28,2022-05-19,,,,
100,MAT3348,2018-11-29,2022-05-25,,,,
100,MAT3349,2018-11-28,2021-06-02,,,,
100,MAT3350,2018-11-28,2022-07-13,,,,
100,MAT3351,2018-11-29,2022-07-01,,,,
100,MAT3352,2018-11-29,2022-06-20,,,,
100,MAT3353,2018-11-29,2022-06-20,,,,
100,MAT3354,2018-11-29,2022-02-28,,,,
100,MAT3355,2018-11-29,2022-01-17,,,,
100,MAT3356,2018-11-29,2022-07-18,,,,
100,MAT3357,2018-11-29,2022-07-18,,,,
100,MAT3358,2018-11-28,2022-06-14,,,,
100,MAT3359,2018-11-29,2022-05-19,,,,
100,MAT3360,2018-11-28,2021-11-29,,,,
100,MAT3361,2018-11-28,2020-10-01,,,,
100,MAT3362,2018-11-29,2020-02-19,,,,
100,MAT3363,2018-11-28,2022-02-24,,,,
100,MAT3364,2018-11-28,2022-05-02,,,,
100,MAT3365,2018-11-28,2022-05-02,,,,
100,MAT3366,2018-11-28,2022-05-02,,,,
100,MAT3367,2018-11-29,2022-05-16,,,,
100,MAT3368,2018-11-29,2022-06-17,,,,
100,MAT3369,2018-11-29,2020-02-26,,,,
100,MAT3370,2018-11-29,2020-02-25,,,,
100,MAT3371,2018-11-29,2021-03-29,,,,
100,MAT3372,2018-11-29,2021-03-29,,,,
100,MAT3373,2018-11-29,2022-04-14,,,,
100,MAT3374,2018-11-28,2021-08-11,,,,
100,MAT3375,2018-11-29,2022-04-14,,,,
100,MAT3376,2018-11-28,2022-04-27,,,,
100,MAT3377,2018-11-28,2022-06-02,,,,
100,MAT3378,2018-11-29,2022-07-19,,,,
100,MAT3379,2018-11-29,2022-07-14,,,,
100,MAT3380,2018-11-29,2022-04-14,,,,
100,MAT3381,2018-11-29,2022-06-16,,,,
100,MAT3382,2018-11-29,2021-12-14,,,,
100,MAT3383,2018-11-29,2020-01-09,,,,
100,MAT3384,2018-11-29,2021-11-16,,,,
100,MAT3385,2018-11-28,2022-01-06,,,,
100,MAT3386,2018-11-28,2022-02-18,,,,
100,MAT3387,2018-11-29,2022-01-13,,,,
100,MAT3388,2018-11-29,2022-01-06,,,,
100,MAT3389,2018-11-29,2022-01-06,,,,
100,MAT3390,2018-11-29,2021-09-01,,,,
100,MAT3391,2018-11-29,2021-09-01,,,,
100,MAT3392,2018-11-28,2021-09-01,,,,
100,MAT3393,2018-11-29,2021-09-01,,,,
100,MAT3394,2018-11-29,2022-05-17,,,,
100,MAT3395,2018-11-28,2022-04-27,,,,
100,MAT3396,2018-11-28,2022-04-27,,,,
100,MAT3397,2018-11-29,2022-04-27,,,,
100,MAT3398,2018-11-28,2022-04-27,,,,
100,MAT3399,2018-11-28,2022-07-15,,,,
100,MAT3400,2018-11-29,2022-02-17,,,,
100,MAT3401,2018-11-29,2021-09-13,,,,
100,MAT3402,2018-11-29,2021-10-14,,,,
100,MAT3403,2018-11-29,2021-10-29,,,,
100,MAT3404,2018-11-28,2022-01-06,,,,
100,MAT3405,2018-11-28,2022-01-06,,,,
100,MAT8092,2019-02-27,2021-12-25,,,,
100,MAT8093,2019-02-27,2021-12-25,,,,
100,MAT8094,2019-02-27,2021-02-05,,,,
100,MAT8095,2019-02-27,2022-01-18,,,,
100,MAT8096,2019-02-27,2022-01-18,,,,
100,MAT8097,2019-02-27,2022-02-14,,,,
100,MAT8098,2019-02-27,2021-03-23,,,,
100,MAT8099,2019-02-27,2021-02-05,,,,
100,MAT8100,2019-02-27,2021-02-05,,,,
100,MAT8101,2019-02-27,2021-02-05,,,,
100,MAT8102,2019-02-27,2021-02-05,,,,
100,MAT8103,2019-02-27,2021-02-05,,,,
100,MAT8104,2019-02-27,2021-05-25,,,,
100,MAT8105,2019-02-27,2021-12-14,,,,
100,MAT8106,2019-02-27,2021-12-14,,,,
100,MAT8107,2019-02-27,2021-02-05,,,,
100,MAT8108,2019-02-27,2021-02-05,,,,
100,MAT8109,2019-02-27,2021-02-05,,,,
100,MAT8110,2019-02-27,2021-07-25,,,,
100,MAT8111,2019-02-27,2021-02-05,,,,
100,MAT8112,2019-02-27,2021-04-08,,,,
100,MAT8113,2019-02-27,2021-02-05,,,,
100,MAT8114,2019-02-27,2021-09-27,,,,
100,MAT8115,2019-02-27,2021-09-27,,,,
100,MAT8116,2019-02-27,2021-02-05,,,,
100,MAT8117,2019-02-27,2021-12-18,,,,
100,MAT8118,2019-02-27,2021-12-18,,,,
100,MAT8119,2019-02-27,2021-09-27,,,,
100,MAT8120,2019-02-27,2021-12-30,,,,
100,MAT8121,2019-02-27,2021-12-14,,,,
100,MAT8122,2019-02-27,2021-12-14,,,,
100,MAT8123,2019-02-27,2021-11-08,,,,
100,MAT8124,2019-02-27,2021-12-16,,,,
100,MAT8125,2019-02-27,2021-12-25,,,,
100,MAT8126,2019-02-27,2021-02-05,,,,
100,MAT8127,2019-02-27,2021-09-26,,,,
100,MAT8128,2019-02-27,2021-02-05,,,,
100,MAT8129,2019-02-27,2022-04-26,,,,
100,MAT8130,2019-02-27,2021-02-05,,,,
100,MAT8131,2019-02-27,2021-02-05,,,,
100,MAT8132,2019-02-27,2021-02-05,,,,
100,MAT8133,2019-02-27,2021-09-26,,,,
100,MAT8134,2019-02-27,2021-02-05,,,,
100,MAT8135,2019-02-27,2021-06-24,,,,
100,MAT8136,2019-02-27,2021-02-05,,,,
100,MAT8137,2019-02-27,2021-02-05,,,,
100,MAT8138,2019-02-27,2021-02-05,,,,
100,MAT8139,2019-02-27,2021-02-05,,,,
100,MAT8140,2019-02-27,2021-12-18,,,,
100,MAT8141,2019-02-27,2021-02-05,,,,
100,MAT8142,2019-02-27,2021-11-04,,,,
100,MAT8143,2019-02-27,2021-11-26,,,,
100,MAT8144,2019-02-27,2021-02-05,,,,
100,MAT8145,2019-02-27,2021-02-05,,,,
100,MAT8146,2019-02-27,2021-12-16,,,,
100,MAT8147,2019-02-27,2021-02-05,,,,
100,MAT8148,2019-02-27,2021-06-24,,,,
100,MAT8149,2019-02-27,2021-02-05,,,,
100,MAT8150,2019-02-27,2021-02-05,,,,
100,MAT8151,2019-02-27,2021-06-24,,,,
100,MAT8152,2019-02-27,2021-02-05,,,,
100,MAT8153,2019-02-27,2021-02-05,,,,
100,MAT8154,2019-02-27,2021-02-05,,,,
100,MAT8155,2019-02-27,2021-02-05,,,,
100,MAT8156,2019-02-27,2021-07-08,,,,
100,MAT8157,2019-02-27,2021-02-05,,,,
100,MAT8158,2019-02-27,2021-10-05,,,,
100,MAT8159,2019-02-27,2021-10-05,,,,
100,MAT8160,2019-02-27,2021-11-04,,,,
100,MAT8161,2019-02-27,2021-02-05,,,,
100,MAT8162,2019-02-27,2021-06-27,,,,
100,MAT8163,2019-02-27,2021-10-05,,,,
100,MAT8164,2019-02-27,2022-02-08,,,,
100,MAT8165,2019-02-27,2021-02-05,,,,
100,MAT8166,2019-02-27,2021-02-05,,,,
100,MAT8167,2019-02-27,2021-02-05,,,,
100,MAT8168,2019-02-27,2021-02-05,,,,
100,MAT8169,2019-02-27,2021-02-05,,,,
100,MAT8170,2019-02-27,2021-02-05,,,,
100,MAT1151,2019-06-18,2020-01-09,,,,
100,MAT1152,2019-06-18,2021-04-07,,,,
100,MAT1153,2019-07-22,2021-06-30,,,,
100,MAT1154,2019-08-07,2022-02-08,,,,
100,MAT1155,2019-09-13,2020-04-14,,,,
100,MAT1156,2019-09-13,2020-04-14,,,,
100,MAT1157,2019-09-13,2022-03-02,,,,
100,MAT1158,2019-09-13,2020-04-14,,,,
100,MAT1159,2019-09-13,2021-07-28,,,,
100,MAT1160,2019-09-13,2020-04-14,,,,
100,MAT1161,2019-09-13,2020-04-14,,,,
100,MAT1162,2019-09-13,2020-04-14,,,,
100,MAT1163,2019-09-13,2020-04-14,,,,
100,MAT1164,2019-09-13,2022-02-09,,,,
100,MAT1165,2019-09-13,2021-08-27,,,,
100,MAT1166,2019-09-13,2022-02-23,,,,
100,MAT1167,2019-09-13,2022-03-18,,,,
100,MAT1168,2019-09-13,2022-03-23,,,,
100,MAT1169,2019-09-13,2022-02-18,,,,
100,MAT1170,2019-09-13,2022-04-11,,,,
100,MAT1171,2019-09-13,2022-03-18,,,,
100,MAT1172,2019-09-13,2022-05-23,,,,
100,MAT1173,2019-09-13,2022-01-14,,,,
100,MAT1174,2019-09-13,2022-03-10,,,,
100,MAT1175,2019-09-13,2022-01-14,,,,
100,MAT1176,2019-09-23,2022-03-30,,,,
100,MAT1177,2019-09-23,2022-03-30,,,,
100,MAT1178,2019-09-30,2021-07-21,,,,
100,MAT1179,2019-09-30,2022-06-20,,,,
100,MAT1180,2019-09-30,2022-06-20,,,,
100,MAT1181,2019-09-30,2022-06-20,,,,
100,MAT1182,2019-09-30,2022-07-19,,,,
100,MAT1183,2019-10-03,2022-06-20,,,,
100,MAT1184,2019-10-03,2022-06-20,,,,
100,MAT1185,2020-01-14,2022-06-16,,,,
100,MAT1186,2020-01-15,2022-03-23,,,,
100,MAT1187,2019-12-04,2021-07-08,,,,
100,MAT1188,2019-12-04,2022-04-04,,,,
100,MAT1189,2019-12-04,2022-06-06,,,,
100,MAT1190,2019-12-04,2021-02-05,,,,
100,MAT1191,2019-12-04,2021-02-05,,,,
100,MAT1192,2019-12-04,2022-06-06,,,,
100,MAT1193,2019-12-04,2022-05-10,,,,
100,MAT1194,2019-12-04,2022-05-10,,,,
100,MAT8180,2019-12-04,2022-06-06,,,,
100,MAT8181,2019-12-04,2022-06-06,,,,
100,MAT8182,2019-12-04,2021-07-18,,,,
100,MAT8183,2019-12-04,2022-04-04,,,,
100,MAT8184,2019-12-04,2022-05-31,,,,
100,MAT8185,2019-12-04,2022-06-06,,,,
100,MAT8186,2019-12-04,2021-02-05,,,,
100,MAT6031,2019-12-04,2021-04-12,,,,
100,MAT6032,2019-12-04,2021-02-05,,,,
100,MAT6033,2019-12-04,2021-11-26,,,,
100,MAT6034,2019-12-04,2021-08-04,,,,
100,MAT6035,2019-12-04,2021-02-05,,,,
100,MAT6036,2019-12-04,2021-09-07,,,,
100,MAT6037,2019-12-04,2021-08-04,,,,
100,MAT6038,2019-12-04,2022-03-23,,,,
100,MAT6039,2019-12-04,2021-02-05,,,,
100,MAT6040,2019-12-04,2021-11-26,,,,
100,MAT6041,2019-12-04,2021-08-04,,,,
100,MAT6042,2019-12-04,2021-10-04,,,,
100,MAT6043,2019-12-04,2022-05-02,,,,
100,MAT6044,2019-12-04,2021-02-05,,,,
100,MAT6045,2019-12-04,2021-02-05,,,,
100,MAT6046,2019-12-04,2021-12-16,,,,
100,MAT1195,2019-12-04,2022-04-21,,,,
100,MAT1196,2019-12-04,2021-04-12,,,,
100,MAT1197,2019-12-04,2021-05-10,,,,
100,MAT1198,2019-12-04,2021-08-04,,,,
100,MAT1199,2019-12-04,2021-08-04,,,,
100,MAT1200,2019-12-04,2021-03-23,,,,
100,MAT1201,2019-12-04,2021-11-27,,,,
100,MAT1202,2019-12-04,2021-10-05,,,,
100,MAT1203,2019-12-04,2021-08-04,,,,
100,MAT1204,2019-12-04,2021-02-05,,,,
100,MAT1205,2019-12-04,2021-11-05,,,,
100,MAT1206,2019-12-04,2021-09-23,,,,
100,MAT1207,2019-12-04,2022-04-21,,,,
100,MAT1208,2019-12-04,2021-02-05,,,,
100,MAT1209,2019-12-04,2021-02-05,,,,
100,MAT1210,2019-12-04,2022-04-21,,,,
100,MAT1211,2019-12-04,2021-09-27,,,,
100,MAT1212,2019-12-04,2021-02-05,,,,
100,MAT1213,2019-12-04,2021-02-05,,,,
100,MAT1214,2019-12-04,2021-02-05,,,,
100,MAT1215,2019-12-04,2022-03-16,,,,
100,MAT1216,2019-12-04,2022-02-06,,,,
100,MAT1217,2019-12-04,2022-03-06,,,,
100,MAT1218,2019-12-04,2021-04-12,,,,
100,MAT1219,2019-12-04,2021-02-05,,,,
100,MAT1220,2019-12-04,2021-11-05,,,,
100,MAT1221,2019-12-04,2021-11-05,,,,
100,MAT1222,2019-12-04,2021-02-05,,,,
100,MAT1223,2019-12-04,2021-02-05,,,,
100,MAT1224,2019-12-04,2021-09-15,,,,
100,MAT1225,2019-12-04,2021-02-05,,,,
100,MAT1226,2019-12-04,2021-02-05,,,,
100,MAT1227,2019-12-04,2021-12-23,,,,
100,MAT1228,2019-12-04,2021-12-23,,,,
100,MAT1229,2019-12-04,2021-09-22,,,,
100,MAT1230,2019-12-04,2021-12-22,,,,
100,MAT1231,2019-12-04,2021-09-22,,,,
100,MAT1232,2019-12-04,2021-09-22,,,,
100,MAT1233,2019-12-04,2021-03-23,,,,
100,MAT1234,2019-12-04,2021-09-22,,,,
100,MAT1235,2019-12-04,2021-03-23,,,,
100,MAT1236,2019-12-04,2021-03-09,,,,
100,MAT1237,2019-12-04,2021-02-05,,,,
100,MAT1238,2019-12-04,2022-03-31,,,,
100,MAT1239,2019-12-04,2021-07-08,,,,
100,MAT1240,2019-12-04,2022-04-26,,,,
100,MAT6047,2021-01-07,2021-04-05,,,,
100,MAT6048,2021-01-08,2022-05-25,,,,
100,MAT6049,2021-02-25,2022-02-08,,,,
100,MAT6050,2021-03-30,2022-03-10,,,,
100,MAT6051,2021-03-05,2022-03-28,,,,
100,MAT6052,2021-03-05,2022-03-28,,,,
100,MAT6053,2021-03-05,2022-03-28,,,,
100,MAT6054,2021-03-05,2022-03-01,,,,
100,MAT6055,2021-03-05,2022-03-01,,,,
100,MAT6056,2021-03-30,2022-05-13,,,,
100,MAT6057,2021-03-30,2022-05-13,,,,
100,MAT6058,2021-03-31,,,,,
100,MAT6059,2021-03-10,2021-07-19,,,,
100,MAT6060,2021-03-12,2021-11-22,,,,
100,MAT6061,2021-03-29,2022-07-19,,,,
100,MAT6062,2021-03-29,2022-07-19,,,,
100,MAT6063,2021-03-29,2022-07-19,,,,
100,MAT6064,2021-03-29,2022-04-22,,,,
100,MAT6065,2021-03-29,2022-05-11,,,,
100,MAT6066,2021-03-29,2022-05-01,,,,
100,MAT6067,2021-03-29,2022-02-04,,,,
100,MAT6068,2021-03-29,2022-04-22,,,,
100,MAT6069,2021-03-29,2022-06-01,,,,
100,MAT6070,2021-03-29,2022-07-19,,,,
100,MAT6071,2021-03-29,2022-05-01,,,,
100,MAT6072,2021-03-29,2022-05-01,,,,
100,MAT6073,2021-03-29,2022-05-01,,,,
100,MAT6074,2021-03-29,2022-05-01,,,,
100,MAT6075,2021-03-29,2022-05-02,,,,
100,MAT6076,2021-03-29,2022-05-01,,,,
100,MAT6077,2021-03-29,2022-05-01,,,,
100,MAT6078,2021-03-29,2022-05-01,,,,
100,MAT6079,2021-03-29,2022-05-01,,,,
100,MAT6080,2021-03-29,2022-03-18,,,,
100,MAT6081,2021-03-30,2021-07-25,,,,
100,MAT6082,2021-03-30,2022-01-17,,,,
100,MAT6083,2021-04-12,2022-04-05,,,,
100,MAT6084,2021-04-14,2021-12-07,,,,
100,MAT6085,2021-05-07,2021-07-19,,,,
100,MAT6086,2021-05-07,2021-07-19,,,,
100,MAT6087,2021-06-27,2021-06-27,,,,
100,MAT6088,2021-06-27,2021-06-27,,,,
100,MAT6089,2021-06-27,2021-06-27,,,,
100,MAT6090,2021-06-27,,,,,
100,MAT6091,2021-06-27,,,,,
100,MAT6092,2021-06-30,2022-07-04,,,,
100,MAT6093,2021-06-30,2022-05-24,,,,
100,MAT6094,2021-06-30,2022-03-28,,,,
100,MAT6095,2021-06-30,2022-03-28,,,,
100,MAT6096,2021-06-30,2022-03-28,,,,
100,MAT6097,2021-06-30,2022-03-28,,,,
100,MAT6098,2021-06-30,2022-03-28,,,,
100,MAT6099,2021-06-30,2022-03-28,,,,
100,MAT1355,2018-11-28,2021-10-27,,,,
100,MAT1356,2018-11-30,2022-01-14,,,,
100,MAT1357,2018-11-30,2022-06-17,,,,
100,MAT1358,2018-11-28,2021-05-14,,,,
100,MAT1359,2018-11-28,2020-03-26,,,,
100,MAT1360,2018-11-29,2021-10-28,,,,
100,MAT1361,2018-11-28,2021-10-28,,,,
100,MAT1362,2018-11-28,2021-10-28,,,,
100,MAT1363,2018-11-28,2021-10-28,,,,
100,MAT1364,2018-11-28,2021-07-13,,,,
100,MAT1365,2018-11-28,2021-10-28,,,,
100,MAT1366,2018-11-28,2021-10-28,,,,
100,MAT1367,2018-11-28,2021-10-28,,,,
100,MAT1368,2018-11-28,2021-10-28,,,,
100,MAT1369,2018-11-28,2021-10-28,,,,
100,MAT1370,2018-11-28,2021-05-12,,,,
100,MAT1371,2018-11-28,2021-05-12,,,,
100,MAT6158,2018-11-28,2022-03-23,,,,
100,MAT6159,2018-11-28,2021-07-14,,,,
100,MAT6160,2018-11-28,2021-07-14,,,,
100,MAT6161,2018-11-28,2020-12-10,,,,
100,MAT6162,2018-11-28,2022-07-06,,,,
100,MAT6163,2018-11-28,2022-05-18,,,,
100,MAT6164,2018-11-28,2021-08-04,,,,
100,MAT6165,2018-11-28,2020-11-19,,,,
100,MAT6166,2018-11-28,2022-07-08,,,,
100,MAT6167,2018-11-28,2021-10-28,,,,
100,MAT6168,2018-11-28,2020-12-11,,,,
100,MAT6169,2018-11-30,2022-06-07,,,,
100,MAT6170,2018-11-30,2022-02-07,,,,
100,MAT6171,2018-11-28,2021-08-04,,,,
100,MAT6172,2018-11-28,2021-10-27,,,,
100,MAT6173,2018-11-30,2021-10-28,,,,
100,MAT6174,2018-11-28,2021-10-28,,,,
100,MAT6175,2018-11-28,2021-10-28,,,,
100,MAT6176,2018-11-28,2020-08-31,,,,
100,MAT6177,2018-11-28,2021-10-27,,,,
100,MAT6178,2018-11-28,2021-10-28,,,,
100,MAT6179,2018-11-28,2021-10-27,,,,
100,MAT6180,2018-11-28,2021-10-27,,,,
100,MAT6181,2018-11-28,2021-10-27,,,,
100,MAT6182,2018-11-28,2021-10-27,,,,
100,MAT6183,2018-11-28,2021-10-27,,,,
100,MAT6184,2018-11-28,2021-03-30,,,,
100,MAT6185,2018-11-28,2021-10-27,,,,
100,MAT6186,2018-11-28,2021-10-27,,,,
100,MAT6187,2018-11-28,2021-10-27,,,,
100,MAT6188,2018-11-28,2021-10-27,,,,
100,MAT6189,2018-11-28,2021-10-27,,,,
100,MAT6190,2018-11-28,2021-07-09,,,,
100,MAT6191,2018-11-28,2021-10-28,,,,
100,MAT6192,2018-11-28,2021-10-28,,,,
100,MAT6193,2018-11-28,2021-10-28,,,,
100,MAT6194,2018-11-28,2021-10-27,,,,
100,MAT6195,2018-11-28,2021-10-27,,,,
100,MAT6196,2018-11-28,2021-10-27,,,,
100,MAT6197,2018-11-28,2021-10-27,,,,
100,MAT6198,2018-11-28,2021-08-04,,,,
100,MAT6199,2018-11-28,2021-08-04,,,,
100,MAT6200,2018-11-28,2022-06-23,,,,
100,MAT6201,2018-11-28,2022-03-10,,,,
100,MAT6202,2018-11-28,2021-10-27,,,,
