Client,Account Number of Vendor or Creditor,Company Code,Key date of the last interest calculation,Validity Date for Withholding Tax Exemption Certificate,Certification date,Date on which the Record Was Created,Date of the last interest calculation run
100,Vendor1406,CompanyCode4,,,,2019-02-27,
100,Vendor1407,CompanyCode4,,,,2019-02-27,
100,Vendor1408,CompanyCode4,,,,2019-02-27,
100,Vendor1409,CompanyCode4,,,,2019-02-27,
100,Vendor1410,CompanyCode21,,,,2022-01-12,
100,Vendor1411,CompanyCode4,,,,2019-02-27,
100,Vendor1412,CompanyCode4,,,,2019-02-27,
100,Vendor1413,CompanyCode4,,,,2019-02-27,
100,Vendor1414,CompanyCode4,,,,2019-02-27,
100,Vendor1415,CompanyCode4,,,,2019-02-27,
100,Vendor1416,CompanyCode4,,,,2019-02-27,
100,Vendor1417,CompanyCode4,,,,2019-02-27,
100,Vendor1417,CompanyCode5,,,,2021-09-07,
100,Vendor1418,CompanyCode4,,,,2019-02-27,
100,Vendor1419,CompanyCode4,,,,2019-02-27,
100,Vendor251,CompanyCode4,,,,2019-02-27,
100,Vendor252,CompanyCode4,,,,2019-02-27,
100,Vendor253,CompanyCode4,,,,2019-02-27,
100,Vendor254,CompanyCode4,,,,2019-02-27,
100,Vendor255,CompanyCode4,,,,2019-02-27,
100,Vendor256,CompanyCode4,,,,2019-02-27,
100,Vendor257,CompanyCode4,,,,2019-02-27,
100,Vendor258,CompanyCode4,,,,2019-02-27,
100,Vendor259,CompanyCode4,,,,2019-02-27,
100,Vendor260,CompanyCode4,,,,2019-02-27,
100,Vendor261,CompanyCode4,,,,2019-02-27,
100,Vendor262,CompanyCode4,,,,2019-02-27,
100,Vendor263,CompanyCode4,,,,2019-02-27,
100,Vendor264,CompanyCode4,,,,2019-02-27,
100,Vendor265,CompanyCode4,,,,2019-02-27,
100,Vendor266,CompanyCode4,,,,2019-02-27,
100,Vendor267,CompanyCode4,,,,2019-02-27,
100,Vendor268,CompanyCode4,,,,2019-02-27,
100,Vendor269,CompanyCode4,,,,2019-02-27,
100,Vendor270,CompanyCode4,,,,2019-02-27,
100,Vendor271,CompanyCode4,,,,2019-02-27,
100,Vendor272,CompanyCode4,,,,2019-02-27,
100,Vendor273,CompanyCode4,,,,2019-02-27,
100,Vendor274,CompanyCode4,,,,2019-02-27,
100,Vendor275,CompanyCode4,,,,2019-02-27,
100,Vendor276,CompanyCode4,,,,2019-02-27,
100,Vendor277,CompanyCode4,,,,2019-02-27,
100,Vendor278,CompanyCode4,,,,2019-02-27,
100,Vendor2538,CompanyCode4,,,,2019-02-27,
100,Vendor2539,CompanyCode4,,,,2019-02-27,
100,Vendor2540,CompanyCode4,,,,2019-02-27,
100,Vendor2541,CompanyCode4,,,,2019-02-27,
100,Vendor2542,CompanyCode4,,,,2019-02-27,
100,Vendor2543,CompanyCode4,,,,2019-02-27,
100,Vendor2543,CompanyCode20,,,,2021-03-24,
100,Vendor2544,CompanyCode5,,,,2019-02-27,
100,Vendor2545,CompanyCode4,,,,2019-02-27,
100,Vendor2546,CompanyCode4,,,,2019-02-27,
100,Vendor2547,CompanyCode4,,,,2019-02-27,
100,Vendor2548,CompanyCode4,,,,2019-02-27,
100,Vendor2549,CompanyCode5,,,,2019-02-27,
100,Vendor2550,CompanyCode4,,,,2021-02-25,
100,Vendor1453,CompanyCode4,,,,2019-02-27,
100,Vendor1454,CompanyCode4,,,,2019-02-27,
100,Vendor1455,CompanyCode4,,,,2019-02-27,
100,Vendor1456,CompanyCode4,,,,2019-02-27,
100,Vendor1457,CompanyCode4,,,,2019-02-27,
100,Vendor1458,CompanyCode4,,,,2019-02-27,
100,Vendor1459,CompanyCode4,,,,2019-02-27,
100,Vendor1460,CompanyCode21,,,,2022-03-04,
100,Vendor1461,CompanyCode4,,,,2019-02-27,
100,Vendor1462,CompanyCode21,,,,2021-12-02,
100,Vendor1463,CompanyCode14,,,,2019-02-27,
100,Vendor1464,CompanyCode14,,,,2019-02-27,
100,Vendor1465,CompanyCode14,,,,2019-02-27,
100,Vendor1466,CompanyCode14,,,,2019-02-27,
100,Vendor1467,CompanyCode14,,,,2019-02-27,
100,Vendor1468,CompanyCode14,,,,2019-02-27,
100,Vendor1469,CompanyCode14,,,,2019-02-27,
100,Vendor1470,CompanyCode14,,,,2019-02-27,
100,Vendor1471,CompanyCode14,,,,2019-02-27,
100,Vendor1472,CompanyCode14,,,,2019-02-27,
100,Vendor1473,CompanyCode14,,,,2019-02-27,
100,Vendor1474,CompanyCode14,,,,2019-02-27,
100,Vendor1475,CompanyCode14,,,,2019-02-27,
100,Vendor1476,CompanyCode14,,,,2019-02-27,
100,Vendor1477,CompanyCode14,,,,2019-02-27,
100,Vendor1478,CompanyCode14,,,,2019-02-27,
100,Vendor1479,CompanyCode14,,,,2019-02-27,
100,Vendor1480,CompanyCode14,,,,2019-02-27,
100,Vendor1481,CompanyCode14,,,,2019-02-27,
100,Vendor1482,CompanyCode14,,,,2019-02-27,
100,Vendor1483,CompanyCode14,,,,2019-02-27,
100,Vendor1484,CompanyCode14,,,,2019-02-27,
100,Vendor1485,CompanyCode14,,,,2019-02-27,
100,Vendor1486,CompanyCode14,,,,2019-02-27,
100,Vendor1487,CompanyCode14,,,,2019-02-27,
100,Vendor1487,CompanyCode15,,,,2022-01-26,
100,Vendor1488,CompanyCode14,,,,2019-02-27,
100,Vendor1489,CompanyCode14,,,,2019-02-27,
100,Vendor1490,CompanyCode14,,,,2019-02-27,
100,Vendor1491,CompanyCode14,,,,2019-02-27,
100,Vendor1492,CompanyCode14,,,,2019-02-27,
100,Vendor1493,CompanyCode14,,,,2019-02-27,
100,Vendor1494,CompanyCode14,,,,2019-02-27,
100,Vendor1495,CompanyCode14,,,,2019-02-27,
100,Vendor1496,CompanyCode14,,,,2019-02-27,
100,Vendor1497,CompanyCode14,,,,2019-02-27,
100,Vendor1498,CompanyCode14,,,,2019-02-27,
100,Vendor1499,CompanyCode14,,,,2019-02-27,
100,Vendor1500,CompanyCode14,,,,2019-02-27,
100,Vendor1501,CompanyCode14,,,,2019-02-27,
100,Vendor1502,CompanyCode14,,,,2019-02-27,
100,Vendor1503,CompanyCode14,,,,2019-02-27,
100,Vendor1504,CompanyCode14,,,,2019-02-27,
100,Vendor1505,CompanyCode14,,,,2019-02-27,
100,Vendor1506,CompanyCode14,,,,2019-02-27,
100,Vendor1507,CompanyCode14,,,,2019-02-27,
100,Vendor1508,CompanyCode14,,,,2019-02-27,
100,Vendor1509,CompanyCode14,,,,2019-02-27,
100,Vendor1510,CompanyCode14,,,,2019-02-27,
100,Vendor1511,CompanyCode14,,,,2019-02-27,
100,Vendor1512,CompanyCode14,,,,2019-02-27,
100,Vendor1513,CompanyCode14,,,,2019-02-27,
100,Vendor1514,CompanyCode14,,,,2019-02-27,
100,Vendor1515,CompanyCode14,,,,2019-02-27,
100,Vendor1516,CompanyCode14,,,,2019-02-27,
100,Vendor1517,CompanyCode14,,,,2019-02-27,
100,Vendor1518,CompanyCode14,,,,2019-02-27,
100,Vendor1519,CompanyCode14,,,,2019-02-27,
100,Vendor1520,CompanyCode14,,,,2019-02-27,
100,Vendor1521,CompanyCode14,,,,2019-02-27,
100,Vendor1522,CompanyCode14,,,,2019-02-27,
100,Vendor1523,CompanyCode14,,,,2019-02-27,
100,Vendor1524,CompanyCode14,,,,2019-02-27,
100,Vendor1525,CompanyCode14,,,,2019-02-27,
100,Vendor1526,CompanyCode14,,,,2019-02-27,
100,Vendor1527,CompanyCode14,,,,2019-02-27,
100,Vendor1528,CompanyCode14,,,,2019-02-27,
100,Vendor1529,CompanyCode14,,,,2019-02-27,
100,Vendor1530,CompanyCode14,,,,2019-02-27,
100,Vendor1531,CompanyCode14,,,,2019-02-27,
100,Vendor1532,CompanyCode14,,,,2019-02-27,
100,Vendor1533,CompanyCode14,,,,2019-02-27,
100,Vendor1534,CompanyCode14,,,,2019-02-27,
100,Vendor1535,CompanyCode14,,,,2019-02-27,
100,Vendor1536,CompanyCode14,,,,2019-02-27,
100,Vendor1537,CompanyCode14,,,,2019-02-27,
100,Vendor1538,CompanyCode14,,,,2019-02-27,
100,Vendor1539,CompanyCode14,,,,2019-02-27,
100,Vendor1540,CompanyCode14,,,,2019-02-27,
100,Vendor1541,CompanyCode14,,,,2019-02-27,
100,Vendor1542,CompanyCode18,,,,2020-07-12,
100,Vendor1543,CompanyCode14,,,,2019-02-27,
100,Vendor1544,CompanyCode14,,,,2019-02-27,
100,Vendor1545,CompanyCode14,,,,2019-02-27,
100,Vendor1546,CompanyCode14,,,,2019-02-27,
100,Vendor1547,CompanyCode14,,,,2019-02-27,
100,Vendor1548,CompanyCode14,,,,2019-02-27,
100,Vendor1549,CompanyCode14,,,,2019-02-27,
100,Vendor1608,CompanyCode14,,,,2019-02-27,
100,Vendor1609,CompanyCode14,,,,2019-02-27,
100,Vendor1610,CompanyCode14,,,,2019-02-27,
100,Vendor1611,CompanyCode14,,,,2019-02-27,
100,Vendor1612,CompanyCode14,,,,2019-02-27,
100,Vendor1613,CompanyCode14,,,,2019-02-27,
100,Vendor1614,CompanyCode14,,,,2019-02-27,
100,Vendor1615,CompanyCode14,,,,2019-02-27,
100,Vendor1616,CompanyCode14,,,,2019-02-27,
100,Vendor1617,CompanyCode14,,,,2019-02-27,
100,Vendor1618,CompanyCode14,,,,2019-02-27,
100,Vendor1619,CompanyCode14,,,,2019-02-27,
100,Vendor1620,CompanyCode14,,,,2019-02-27,
100,Vendor1621,CompanyCode14,,,,2019-02-27,
100,Vendor1622,CompanyCode14,,,,2019-02-27,
100,Vendor1623,CompanyCode14,,,,2019-02-27,
100,Vendor1624,CompanyCode14,,,,2019-02-27,
100,Vendor1625,CompanyCode14,,,,2019-02-27,
100,Vendor1626,CompanyCode14,,,,2019-02-27,
100,Vendor1627,CompanyCode14,,,,2019-02-27,
100,Vendor1628,CompanyCode14,,,,2019-02-27,
100,Vendor436,CompanyCode14,,,,2019-02-27,
100,Vendor437,CompanyCode14,,,,2019-02-27,
100,Vendor438,CompanyCode14,,,,2019-02-27,
100,Vendor439,CompanyCode14,,,,2019-02-27,
100,Vendor440,CompanyCode14,,,,2019-02-27,
100,Vendor441,CompanyCode14,,,,2019-02-27,
100,Vendor442,CompanyCode14,,,,2019-02-27,
100,Vendor443,CompanyCode14,,,,2019-02-27,
100,Vendor444,CompanyCode14,,,,2019-02-27,
100,Vendor445,CompanyCode14,,,,2019-02-27,
100,Vendor445,CompanyCode15,,,,2019-12-04,
100,Vendor446,CompanyCode14,,,,2019-02-27,
100,Vendor447,CompanyCode14,,,,2019-02-27,
100,Vendor448,CompanyCode14,,,,2019-02-27,
100,Vendor449,CompanyCode14,,,,2019-02-27,
100,Vendor450,CompanyCode14,,,,2019-02-27,
100,Vendor451,CompanyCode18,,,,2019-12-11,
100,Vendor452,CompanyCode14,,,,2019-02-27,
100,Vendor453,CompanyCode14,,,,2019-02-27,
100,Vendor454,CompanyCode14,,,,2019-02-27,
100,Vendor455,CompanyCode14,,,,2019-02-27,
100,Vendor456,CompanyCode14,,,,2019-02-27,
100,Vendor457,CompanyCode14,,,,2019-02-27,
100,Vendor458,CompanyCode14,,,,2019-02-27,
100,Vendor459,CompanyCode14,,,,2019-02-27,
100,Vendor460,CompanyCode14,,,,2019-02-27,
100,Vendor461,CompanyCode14,,,,2019-02-27,
100,Vendor462,CompanyCode14,,,,2019-02-27,
100,Vendor463,CompanyCode4,,,,2019-02-27,
100,Vendor464,CompanyCode4,,,,2019-02-27,
100,Vendor465,CompanyCode4,,,,2019-02-27,
100,Vendor466,CompanyCode4,,,,2019-02-27,
100,Vendor466,CompanyCode5,,,,2021-04-26,
100,Vendor467,CompanyCode4,,,,2019-02-27,
100,Vendor468,CompanyCode4,,,,2019-02-27,
100,Vendor469,CompanyCode14,,,,2019-02-27,
100,Vendor470,CompanyCode14,,,,2019-02-27,
100,Vendor471,CompanyCode14,,,,2019-02-27,
100,Vendor472,CompanyCode14,,,,2019-02-27,
100,Vendor473,CompanyCode14,,,,2019-02-27,
100,Vendor474,CompanyCode14,,,,2019-02-27,
100,Vendor475,CompanyCode14,,,,2019-02-27,
100,Vendor476,CompanyCode14,,,,2019-02-27,
100,Vendor477,CompanyCode14,,,,2019-02-27,
100,Vendor478,CompanyCode14,,,,2019-02-27,
100,Vendor479,CompanyCode14,,,,2019-02-27,
100,Vendor480,CompanyCode14,,,,2019-02-27,
100,Vendor481,CompanyCode14,,,,2019-02-27,
100,Vendor482,CompanyCode14,,,,2019-02-27,
100,Vendor483,CompanyCode19,,,,2019-02-27,
100,Vendor484,CompanyCode19,,,,2019-02-27,
100,Vendor485,CompanyCode19,,,,2019-02-27,
100,Vendor486,CompanyCode19,,,,2019-02-27,
100,Vendor487,CompanyCode19,,,,2019-02-27,
100,Vendor488,CompanyCode19,,,,2019-02-27,
100,Vendor489,CompanyCode19,,,,2019-02-27,
100,Vendor490,CompanyCode19,,,,2019-02-27,
100,Vendor491,CompanyCode19,,,,2019-02-27,
100,Vendor492,CompanyCode19,,,,2019-02-27,
100,Vendor492,CompanyCode27,,,,2020-07-03,
100,Vendor493,CompanyCode19,,,,2019-02-27,
100,Vendor494,CompanyCode19,,,,2019-02-27,
100,Vendor495,CompanyCode19,,,,2019-02-27,
100,Vendor496,CompanyCode19,,,,2019-02-27,
100,Vendor497,CompanyCode19,,,,2019-02-27,
100,Vendor498,CompanyCode19,,,,2019-02-27,
100,Vendor499,CompanyCode19,,,,2019-02-27,
100,Vendor500,CompanyCode19,,,,2019-02-27,
100,Vendor501,CompanyCode19,,,,2019-02-27,
100,Vendor502,CompanyCode19,,,,2019-02-27,
100,Vendor503,CompanyCode19,,,,2019-02-27,
100,Vendor3621,CompanyCode19,,,,2019-02-27,
100,Vendor3622,CompanyCode19,,,,2019-02-27,
100,Vendor3623,CompanyCode19,,,,2019-02-27,
100,Vendor3624,CompanyCode19,,,,2019-02-27,
100,Vendor3625,CompanyCode19,,,,2019-02-27,
100,Vendor3626,CompanyCode19,,,,2019-02-27,
100,Vendor3627,CompanyCode19,,,,2019-02-27,
100,Vendor3628,CompanyCode19,,,,2019-02-27,
100,Vendor3629,CompanyCode19,,,,2019-02-27,
100,Vendor3630,CompanyCode19,,,,2019-02-27,
100,Vendor3631,CompanyCode19,,,,2019-02-27,
100,Vendor3632,CompanyCode19,,,,2019-02-27,
100,Vendor3734,CompanyCode20,,,,2019-05-30,
100,Vendor3735,CompanyCode20,,,,2019-05-30,
100,Vendor3736,CompanyCode20,,,,2019-05-30,
100,Vendor3737,CompanyCode20,,,,2019-05-30,
100,Vendor3738,CompanyCode20,,,,2019-05-30,
100,Vendor3739,CompanyCode20,,,,2019-05-30,
100,Vendor3740,CompanyCode20,,,,2019-05-30,
100,Vendor3741,CompanyCode20,,,,2019-05-30,
100,Vendor3742,CompanyCode20,,,,2019-05-30,
100,Vendor3743,CompanyCode20,,,,2019-05-30,
100,Vendor3744,CompanyCode20,,,,2019-05-30,
100,Vendor3745,CompanyCode20,,,,2019-05-30,
100,Vendor3746,CompanyCode20,,,,2019-05-30,
100,Vendor3747,CompanyCode20,,,,2019-05-30,
100,Vendor3748,CompanyCode20,,,,2019-05-30,
100,Vendor3749,CompanyCode20,,,,2019-05-30,
100,Vendor3750,CompanyCode20,,,,2019-05-30,
100,Vendor3751,CompanyCode20,,,,2019-05-30,
100,Vendor3752,CompanyCode20,,,,2019-05-30,
100,Vendor3753,CompanyCode20,,,,2019-05-30,
100,Vendor3754,CompanyCode20,,,,2019-05-30,
100,Vendor3755,CompanyCode20,,,,2019-05-30,
100,Vendor3756,CompanyCode20,,,,2019-05-30,
100,Vendor3757,CompanyCode20,,,,2019-05-30,
100,Vendor3758,CompanyCode20,,,,2019-05-30,
100,Vendor3759,CompanyCode20,,,,2019-05-30,
100,Vendor3760,CompanyCode20,,,,2019-05-30,
100,Vendor3761,CompanyCode20,,,,2019-05-30,
100,Vendor3762,CompanyCode20,,,,2019-05-30,
100,Vendor3763,CompanyCode20,,,,2019-05-30,
100,Vendor3764,CompanyCode20,,,,2019-05-30,
100,Vendor3765,CompanyCode20,,,,2019-05-30,
100,Vendor3766,CompanyCode20,,,,2019-05-30,
100,Vendor3767,CompanyCode20,,,,2019-05-30,
100,Vendor3768,CompanyCode20,,,,2019-05-30,
100,Vendor3769,CompanyCode20,,,,2019-05-30,
100,Vendor3770,CompanyCode20,,,,2019-05-30,
100,Vendor3771,CompanyCode20,,,,2019-05-30,
100,Vendor3772,CompanyCode20,,,,2019-05-30,
100,Vendor3773,CompanyCode20,,,,2019-05-30,
100,Vendor3774,CompanyCode20,,,,2019-05-30,
100,Vendor3775,CompanyCode20,,,,2019-05-30,
100,Vendor3776,CompanyCode20,,,,2019-05-30,
100,Vendor3777,CompanyCode20,,,,2019-05-30,
100,Vendor3778,CompanyCode20,,,,2019-05-30,
100,Vendor3779,CompanyCode20,,,,2019-05-30,
100,Vendor3780,CompanyCode20,,,,2019-05-30,
100,Vendor3781,CompanyCode20,,,,2019-05-30,
100,Vendor3782,CompanyCode20,,,,2019-05-30,
100,Vendor3783,CompanyCode20,,,,2019-05-30,
100,Vendor3784,CompanyCode20,,,,2019-05-30,
100,Vendor3785,CompanyCode20,,,,2019-05-30,
100,Vendor3786,CompanyCode20,,,,2019-05-30,
100,Vendor3786,CompanyCode21,,,,2020-07-20,
100,Vendor3787,CompanyCode20,,,,2019-05-30,
100,Vendor3788,CompanyCode20,,,,2019-05-30,
100,Vendor3789,CompanyCode20,,,,2019-05-30,
100,Vendor2657,CompanyCode20,,,,2019-05-30,
100,Vendor2658,CompanyCode20,,,,2019-05-30,
100,Vendor2659,CompanyCode20,,,,2019-05-30,
100,Vendor2660,CompanyCode20,,,,2019-05-30,
100,Vendor2661,CompanyCode20,,,,2019-05-30,
100,Vendor2662,CompanyCode20,,,,2019-05-30,
100,Vendor2663,CompanyCode20,,,,2019-05-30,
100,Vendor2664,CompanyCode20,,,,2019-05-30,
100,Vendor2665,CompanyCode20,,,,2019-05-30,
100,Vendor2666,CompanyCode20,,,,2019-05-30,
100,Vendor2667,CompanyCode20,,,,2019-05-30,
100,Vendor2668,CompanyCode20,,,,2019-05-30,
100,Vendor2669,CompanyCode20,,,,2019-05-30,
100,Vendor2670,CompanyCode20,,,,2019-05-30,
100,Vendor2671,CompanyCode20,,,,2019-05-30,
100,Vendor2672,CompanyCode20,,,,2019-05-30,
100,Vendor2673,CompanyCode20,,,,2019-05-30,
100,Vendor2674,CompanyCode20,,,,2019-05-30,
100,Vendor2675,CompanyCode20,,,,2019-05-30,
100,Vendor2676,CompanyCode20,,,,2019-05-30,
100,Vendor2677,CompanyCode20,,,,2019-05-30,
100,Vendor2678,CompanyCode20,,,,2019-05-30,
100,Vendor2679,CompanyCode20,,,,2019-05-30,
100,Vendor2680,CompanyCode20,,,,2019-05-30,
100,Vendor2681,CompanyCode20,,,,2019-05-30,
100,Vendor2682,CompanyCode20,,,,2019-05-30,
100,Vendor2683,CompanyCode21,,,,2019-07-23,
100,Vendor2684,CompanyCode20,,,,2019-05-30,
100,Vendor2685,CompanyCode20,,,,2019-05-30,
100,Vendor2686,CompanyCode20,,,,2019-05-30,
100,Vendor2687,CompanyCode20,,,,2019-05-30,
100,Vendor2688,CompanyCode20,,,,2019-05-30,
100,Vendor2689,CompanyCode20,,,,2019-05-30,
100,Vendor2690,CompanyCode20,,,,2019-05-30,
100,Vendor2691,CompanyCode20,,,,2019-05-30,
100,Vendor2692,CompanyCode20,,,,2019-05-30,
100,Vendor2693,CompanyCode20,,,,2019-05-30,
100,Vendor2694,CompanyCode20,,,,2019-05-30,
100,Vendor2695,CompanyCode20,,,,2019-05-30,
100,Vendor2696,CompanyCode20,,,,2019-05-30,
100,Vendor2697,CompanyCode20,,,,2019-05-30,
100,Vendor2698,CompanyCode20,,,,2019-05-30,
100,Vendor2699,CompanyCode20,,,,2019-05-30,
100,Vendor2699,CompanyCode21,,,,2019-08-21,
100,Vendor2700,CompanyCode20,,,,2019-05-30,
100,Vendor2701,CompanyCode20,,,,2019-05-30,
100,Vendor2702,CompanyCode20,,,,2019-05-30,
100,Vendor2703,CompanyCode20,,,,2019-05-30,
100,Vendor2704,CompanyCode20,,,,2019-05-30,
100,Vendor2705,CompanyCode20,,,,2019-05-30,
100,Vendor2706,CompanyCode20,,,,2019-05-30,
100,Vendor2707,CompanyCode20,,,,2019-05-30,
100,Vendor2708,CompanyCode20,,,,2019-05-30,
100,Vendor2709,CompanyCode20,,,,2019-05-30,
100,Vendor2710,CompanyCode20,,,,2019-05-30,
100,Vendor2711,CompanyCode20,,,,2019-05-30,
100,Vendor2712,CompanyCode20,,,,2019-05-30,
100,Vendor2713,CompanyCode20,,,,2019-05-30,
100,Vendor2714,CompanyCode20,,,,2019-05-30,
100,Vendor2715,CompanyCode20,,,,2019-05-30,
100,Vendor2716,CompanyCode20,,,,2019-05-30,
100,Vendor2717,CompanyCode20,,,,2019-05-30,
100,Vendor2718,CompanyCode20,,,,2019-05-30,
100,Vendor2719,CompanyCode20,,,,2019-05-30,
100,Vendor2720,CompanyCode20,,,,2019-05-30,
100,Vendor2721,CompanyCode20,,,,2019-05-30,
100,Vendor2722,CompanyCode20,,,,2019-05-30,
100,Vendor2723,CompanyCode20,,,,2019-05-30,
100,Vendor2724,CompanyCode20,,,,2019-05-30,
100,Vendor2725,CompanyCode20,,,,2019-05-30,
100,Vendor2726,CompanyCode20,,,,2019-05-30,
100,Vendor2726,CompanyCode21,,,,2021-12-16,
100,Vendor2727,CompanyCode20,,,,2019-05-30,
100,Vendor2728,CompanyCode20,,,,2019-05-30,
100,Vendor2729,CompanyCode20,,,,2019-05-30,
100,Vendor2730,CompanyCode20,,,,2019-05-30,
100,Vendor2731,CompanyCode20,,,,2019-05-30,
100,Vendor2732,CompanyCode20,,,,2019-05-30,
100,Vendor2733,CompanyCode20,,,,2019-05-30,
100,Vendor2734,CompanyCode20,,,,2019-05-30,
100,Vendor3845,CompanyCode20,,,,2019-05-30,
100,Vendor3846,CompanyCode20,,,,2019-05-30,
100,Vendor3847,CompanyCode20,,,,2019-05-30,
100,Vendor3848,CompanyCode20,,,,2019-05-30,
100,Vendor3849,CompanyCode20,,,,2019-05-30,
100,Vendor3850,CompanyCode20,,,,2019-05-30,
100,Vendor3851,CompanyCode20,,,,2019-05-30,
100,Vendor3851,CompanyCode21,,,,2020-12-16,
100,Vendor3852,CompanyCode20,,,,2019-05-30,
100,Vendor3853,CompanyCode20,,,,2019-05-30,
100,Vendor3854,CompanyCode20,,,,2019-05-30,
100,Vendor3855,CompanyCode20,,,,2019-05-30,
100,Vendor3856,CompanyCode20,,,,2019-05-30,
100,Vendor3857,CompanyCode20,,,,2019-05-30,
100,Vendor3858,CompanyCode20,,,,2019-05-30,
100,Vendor2781,CompanyCode20,,,,2019-05-30,
100,Vendor2782,CompanyCode20,,,,2019-05-30,
100,Vendor2783,CompanyCode18,,,,2022-03-07,
100,Vendor2783,CompanyCode20,,,,2019-05-30,
100,Vendor2784,CompanyCode20,,,,2019-05-30,
100,Vendor2785,CompanyCode20,,,,2019-05-30,
100,Vendor2786,CompanyCode20,,,,2019-05-30,
100,Vendor2786,CompanyCode21,,,,2019-08-21,
100,Vendor2787,CompanyCode20,,,,2019-05-30,
100,Vendor2788,CompanyCode20,,,,2019-05-30,
100,Vendor2789,CompanyCode20,,,,2019-05-30,
100,Vendor2790,CompanyCode20,,,,2019-05-30,
100,Vendor2791,CompanyCode20,,,,2019-05-30,
100,Vendor2792,CompanyCode20,,,,2019-05-30,
100,Vendor2793,CompanyCode20,,,,2019-05-30,
100,Vendor2794,CompanyCode21,,,,2021-05-21,
100,Vendor2795,CompanyCode20,,,,2019-05-30,
100,Vendor2796,CompanyCode20,,,,2019-05-30,
100,Vendor2797,CompanyCode20,,,,2019-05-30,
100,Vendor2798,CompanyCode20,,,,2019-05-30,
100,Vendor2799,CompanyCode20,,,,2019-05-30,
100,Vendor2800,CompanyCode20,,,,2019-05-30,
100,Vendor2801,CompanyCode20,,,,2019-05-30,
100,Vendor2802,CompanyCode20,,,,2019-05-30,
100,Vendor2803,CompanyCode20,,,,2019-05-30,
100,Vendor2804,CompanyCode20,,,,2019-05-30,
100,Vendor2805,CompanyCode20,,,,2019-05-30,
100,Vendor2806,CompanyCode20,,,,2019-05-30,
100,Vendor2807,CompanyCode20,,,,2019-05-30,
100,Vendor2808,CompanyCode20,,,,2019-05-30,
100,Vendor2809,CompanyCode20,,,,2019-05-30,
100,Vendor2810,CompanyCode20,,,,2019-05-30,
100,Vendor2811,CompanyCode20,,,,2019-05-30,
100,Vendor2812,CompanyCode20,,,,2019-05-30,
100,Vendor2813,CompanyCode18,,,,2019-05-30,
100,Vendor2813,CompanyCode20,,,,2019-05-30,
100,Vendor2814,CompanyCode20,,,,2019-05-30,
100,Vendor2815,CompanyCode20,,,,2019-05-30,
100,Vendor2816,CompanyCode20,,,,2019-05-30,
100,Vendor2817,CompanyCode20,,,,2019-05-30,
100,Vendor2818,CompanyCode20,,,,2019-05-30,
100,Vendor2819,CompanyCode20,,,,2019-05-30,
100,Vendor2820,CompanyCode20,,,,2019-05-30,
100,Vendor2821,CompanyCode20,,,,2019-05-30,
100,Vendor2822,CompanyCode20,,,,2019-05-30,
100,Vendor2823,CompanyCode20,,,,2019-05-30,
100,Vendor2824,CompanyCode20,,,,2019-05-30,
100,Vendor2825,CompanyCode20,,,,2019-05-30,
100,Vendor2826,CompanyCode20,,,,2019-05-30,
100,Vendor2827,CompanyCode9,,,,2021-08-26,
100,Vendor2828,CompanyCode20,,,,2019-05-30,
100,Vendor2829,CompanyCode20,,,,2019-05-30,
100,Vendor2830,CompanyCode20,,,,2019-05-30,
100,Vendor2831,CompanyCode20,,,,2019-05-30,
100,Vendor2832,CompanyCode20,,,,2019-05-30,
100,Vendor2833,CompanyCode20,,,,2019-05-30,
100,Vendor2834,CompanyCode20,,,,2019-05-30,
100,Vendor2835,CompanyCode20,,,,2019-05-30,
100,Vendor2836,CompanyCode20,,,,2019-05-30,
100,Vendor2837,CompanyCode20,,,,2019-05-30,
100,Vendor2838,CompanyCode20,,,,2019-05-30,
100,Vendor2839,CompanyCode20,,,,2019-05-30,
100,Vendor2840,CompanyCode20,,,,2019-05-30,
100,Vendor2841,CompanyCode20,,,,2019-05-30,
100,Vendor2841,CompanyCode21,,,,2019-10-08,
100,Vendor2842,CompanyCode20,,,,2019-05-30,
100,Vendor2843,CompanyCode20,,,,2019-05-30,
100,Vendor2844,CompanyCode20,,,,2019-05-30,
100,Vendor2845,CompanyCode20,,,,2019-05-30,
100,Vendor2846,CompanyCode20,,,,2019-05-30,
100,Vendor2847,CompanyCode20,,,,2019-05-30,
100,Vendor2848,CompanyCode20,,,,2019-05-30,
100,Vendor2849,CompanyCode20,,,,2019-05-30,
100,Vendor2850,CompanyCode21,,,,2021-09-03,
100,Vendor2851,CompanyCode20,,,,2019-05-30,
100,Vendor2852,CompanyCode20,,,,2019-05-30,
100,Vendor2852,CompanyCode21,,,,2019-10-02,
100,Vendor2853,CompanyCode20,,,,2019-05-30,
100,Vendor2854,CompanyCode20,,,,2019-05-30,
100,Vendor2855,CompanyCode20,,,,2019-05-30,
100,Vendor2856,CompanyCode20,,,,2019-05-30,
100,Vendor2857,CompanyCode20,,,,2019-05-30,
100,Vendor2858,CompanyCode20,,,,2019-05-30,
100,Vendor2859,CompanyCode20,,,,2019-05-30,
100,Vendor2860,CompanyCode20,,,,2019-05-30,
100,Vendor1912,CompanyCode18,,,,2019-05-30,
100,Vendor1913,CompanyCode18,,,,2019-05-30,
100,Vendor1914,CompanyCode18,,,,2019-05-30,
100,Vendor1915,CompanyCode18,,,,2019-05-30,
